php-apache-7f879b889b-w2rk4,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xwfgc,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-zbd46,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
idx,36,LOG_TIME,2023-04-24T04:39:29,2023-04-23T23:39:29
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7f879b889b-2bn6c,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-2ppw2,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4462h,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4m7gb,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-52rf7,0/1,Pending,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-56lww,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-59mz2,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5t5xp,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5xvxw,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-66cnj,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-75tcv,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-85kmf,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-8hgks,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-98k6x,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9rxgp,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9vmtd,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-btq68,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-bvz2q,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cfh78,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-crhnf,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cv9ck,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cw2t2,0/1,Terminating,0,18s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cx27q,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ffdk9,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fnjhx,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ftbnx,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-h99f5,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hcjf5,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hxr8z,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-j2ncj,0/1,Terminating,0,19s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-jhdtm,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-klgvb,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kmp4b,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kqsc4,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-l7dq9,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-lrfst,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-lvvzj,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-msswh,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-mzjm2,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-nnczz,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p5tz8,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p8qm7,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-psjmc,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q5qlp,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-s9hjz,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-sj8sn,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-srzdn,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-t7d4g,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tnsb4,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tvhs9,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-v6jr6,0/1,Terminating,0,19s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vlkgf,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vnlmw,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-w2rk4,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xwfgc,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-zbd46,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
idx,37,LOG_TIME,2023-04-24T04:39:29,2023-04-23T23:39:29
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7f879b889b-2bn6c,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-2ppw2,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4462h,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4m7gb,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-52rf7,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-59mz2,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5t5xp,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5vbfx,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5xvxw,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-66cnj,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-75tcv,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-85kmf,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-8hgks,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-98k6x,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9rxgp,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9vmtd,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-btq68,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-bvz2q,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cfh78,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-crhnf,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cv9ck,0/1,Terminating,0,18s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cw2t2,0/1,Terminating,0,19s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cx27q,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ffdk9,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fnjhx,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ftbnx,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-h99f5,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hcjf5,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hxr8z,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-j2ncj,0/1,Terminating,0,20s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-jhdtm,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-klgvb,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kmp4b,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kqsc4,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-l7dq9,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-lrfst,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-msswh,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-mzjm2,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-nnczz,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p5tz8,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p8qm7,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-psjmc,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q5qlp,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q7lnr,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-s9hjz,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-sj8sn,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-srzdn,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-t7d4g,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tnsb4,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tvhs9,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-v6jr6,0/1,Terminating,0,20s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vlkgf,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vnlmw,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-w2rk4,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xjwfj,0/1,Pending,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xwfgc,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-zbd46,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
idx,38,LOG_TIME,2023-04-24T04:39:29,2023-04-23T23:39:29
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7f879b889b-2bn6c,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-2ppw2,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4462h,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4m7gb,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-52rf7,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-57hpc,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-59mz2,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5t5xp,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5vbfx,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5xvxw,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-66cnj,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-6b8xb,0/1,Pending,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-75tcv,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-85kmf,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-8hgks,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-98k6x,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9rxgp,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9vmtd,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-btq68,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cfh78,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-chgkg,0/1,Terminating,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-crhnf,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cv9ck,0/1,Terminating,0,19s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cw2t2,0/1,Terminating,0,20s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cx27q,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ffdk9,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fnjhx,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ftbnx,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-h99f5,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hcjf5,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hwg9n,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hxr8z,0/1,Terminating,0,18s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-j2ncj,0/1,Terminating,0,21s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-jhdtm,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-klgvb,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kmp4b,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kqsc4,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-l7dq9,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-lrfst,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-msswh,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-mzjm2,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-nnczz,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p5tz8,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p8qm7,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-psjmc,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q5qlp,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q7lnr,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-s9hjz,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-sj8sn,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-srzdn,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-t7d4g,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tnsb4,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tvhs9,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-v6jr6,0/1,Terminating,0,21s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vlkgf,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vnlmw,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-w2rk4,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xjwfj,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xwfgc,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-zbd46,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
idx,39,LOG_TIME,2023-04-24T04:39:29,2023-04-23T23:39:29
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7f879b889b-2bn6c,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-2ppw2,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4462h,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4m7gb,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-52rf7,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-57hpc,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-59mz2,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5t5xp,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5vbfx,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5xvxw,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-66cnj,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-6b8xb,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-75tcv,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-7jkfx,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-85kmf,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-8hgks,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-98k6x,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9rxgp,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9vmtd,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-btq68,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cfh78,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-chgkg,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-crhnf,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cv9ck,0/1,Terminating,0,20s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cw2t2,0/1,Terminating,0,21s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cx27q,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-f6jzl,0/1,Pending,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ffdk9,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fnjhx,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ftbnx,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fw4nj,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-h99f5,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hcjf5,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hwg9n,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hxr8z,0/1,Terminating,0,19s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-jhdtm,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-klgvb,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kmp4b,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-kqsc4,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-l7dq9,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-lrfst,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-msswh,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-mzjm2,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-nnczz,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-p8qm7,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-psjmc,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q5qlp,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-q7lnr,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-s9hjz,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-sj8sn,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-srzdn,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-t7d4g,0/1,Terminating,0,7s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tnsb4,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-tvhs9,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-v6jr6,0/1,Terminating,0,22s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vlkgf,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-vnlmw,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-w2rk4,0/1,Terminating,0,18s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xjwfj,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-xwfgc,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-zbd46,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
idx,40,LOG_TIME,2023-04-24T04:39:29,2023-04-23T23:39:29
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7f879b889b-2bn6c,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-2ppw2,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-2r9ws,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4462h,0/1,Terminating,0,12s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-4m7gb,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-52rf7,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-57hpc,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-59mz2,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5t5xp,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5vbfx,0/1,Terminating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-5xvxw,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-66cnj,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-6b8xb,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-75tcv,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-7jkfx,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-85kmf,0/1,Terminating,0,16s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-8hgks,0/1,Terminating,0,18s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-98k6x,0/1,Terminating,0,17s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9rxgp,0/1,Terminating,0,13s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-9vmtd,0/1,Terminating,0,15s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-btq68,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-bwh82,0/1,Terminating,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cfh78,0/1,Terminating,0,10s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-chgkg,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-crhnf,0/1,Terminating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cv9ck,0/1,Terminating,0,21s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cw2t2,0/1,Terminating,0,22s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-cx27q,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-f6jzl,0/1,Terminating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ffdk9,0/1,Terminating,0,6s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fnjhx,0/1,Terminating,0,11s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-ftbnx,0/1,Terminating,0,9s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-fw4nj,0/1,Terminating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-h99f5,0/1,Terminating,0,14s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hcjf5,0/1,Terminating,0,8s,<none>,kind-worker,<none>,<none>
php-apache-7f879b889b-hwg9n,0/1,Terminating,0,3s,<none>,kind-worker,<none>,<none>
